   236.0000      8.4831686E-17  1.1893444E-16
   237.0000      8.3012286E-17  1.1723366E-16
   238.0000      8.1240028E-17  1.1556895E-16
   239.0000      7.9509434E-17  1.1393528E-16
   240.0000      7.7823435E-17  1.1233391E-16
   241.0000      7.6176763E-17  1.1076211E-16
   242.0000      7.4572298E-17  1.0921876E-16
   243.0000      7.3008840E-17  1.0770733E-16
   244.0000      7.1485213E-17  1.0622483E-16
   245.0000      6.9996559E-17  1.0476366E-16
   246.0000      6.8545638E-17  1.0333061E-16
   247.0000      6.7127765E-17  1.0191933E-16
   248.0000      6.5745652E-17  1.0054175E-16
   249.0000      6.4398280E-17  9.9190013E-17
   250.0000      6.3081250E-17  9.7861416E-17
   251.0000      6.1797168E-17  9.6553782E-17
   252.0000      6.0545121E-17  9.5276337E-17
   253.0000      5.9320933E-17  9.4017441E-17
   254.0000      5.8127140E-17  9.2786861E-17
   255.0000      5.6959710E-17  9.1574717E-17
   256.0000      5.5821132E-17  9.0392034E-17
   257.0000      5.4707512E-17  8.9222169E-17
   258.0000      5.3621278E-17  8.8074499E-17
   259.0000      5.2561683E-17  8.6949441E-17
   260.0000      5.1525057E-17  8.5841634E-17
   261.0000      5.0513733E-17  8.4754203E-17
   262.0000      4.9524173E-17  8.3690104E-17
   263.0000      4.8558662E-17  8.2639545E-17
   264.0000      4.7613780E-17  8.1609196E-17
   265.0000      4.6691752E-17  8.0591863E-17
   266.0000      4.5789284E-17  7.9589730E-17
   267.0000      4.4908555E-17  7.8606385E-17
   268.0000      4.4048982E-17  7.7641197E-17
   269.0000      4.3207442E-17  7.6690012E-17
   270.0000      4.2383497E-17  7.5754835E-17
   271.0000      4.1579229E-17  7.4834448E-17
   272.0000      4.0794119E-17  7.3927633E-17
   273.0000      4.0022823E-17  7.3034900E-17
   274.0000      3.9272226E-17  7.2159981E-17
   275.0000      3.8537041E-17  7.1297807E-17
   276.0000      3.7816908E-17  7.0448167E-17
   277.0000      3.7113764E-17  6.9614250E-17
   278.0000      3.6427168E-17  6.8792264E-17
   279.0000      3.5752252E-17  6.7984975E-17
   280.0000      3.5095358E-17  6.7188652E-17
   281.0000      3.4449515E-17  6.6405021E-17
   282.0000      3.3820891E-17  6.5632963E-17
   283.0000      3.3202722E-17  6.4873717E-17
   284.0000      3.2598946E-17  6.4125695E-17
   285.0000      3.2009200E-17  6.3387585E-17
   286.0000      3.1431113E-17  6.2662564E-17
   287.0000      3.0864425E-17  6.1948780E-17
   288.0000      3.0310836E-17  6.1245227E-17
   289.0000      2.9768090E-17  6.0551050E-17
   290.0000      2.9237847E-17  5.9869275E-17
   291.0000      2.8717914E-17  5.9195427E-17
   292.0000      2.8209919E-17  5.8531406E-17
   293.0000      2.7709910E-17  5.7879978E-17
   294.0000      2.7223149E-17  5.7235373E-17
   295.0000      2.6743950E-17  5.6599794E-17
   296.0000      2.6275688E-17  5.5973631E-17
   297.0000      2.5818090E-17  5.5355780E-17
   298.0000      2.5369188E-17  5.4745275E-17
   299.0000      2.4928793E-17  5.4146194E-17
   300.0000      2.4496726E-17  5.3555809E-17
   301.0000      2.4074443E-17  5.2971568E-17
   302.0000      2.3660089E-17  5.2394454E-17
   303.0000      2.3255093E-17  5.1826505E-17
   304.0000      2.2857649E-17  5.1270769E-17
   305.0000      2.2467599E-17  5.0721210E-17
   306.0000      2.2086320E-17  5.0179959E-17
   307.0000      2.1712087E-17  4.9647480E-17
   308.0000      2.1344752E-17  4.9120734E-17
   309.0000      2.0985645E-17  4.8601473E-17
   310.0000      2.0633112E-17  4.8087579E-17
   311.0000      2.0287018E-17  4.7580464E-17
   312.0000      1.9948648E-17  4.7083253E-17
   313.0000      1.9616416E-17  4.6591448E-17
   314.0000      1.9290196E-17  4.6105942E-17
   315.0000      1.8971232E-17  4.5626323E-17
   316.0000      1.8658000E-17  4.5153374E-17
   317.0000      1.8350385E-17  4.4688621E-17
   318.0000      1.8049587E-17  4.4227812E-17
   319.0000      1.7754148E-17  4.3773217E-17
   320.0000      1.7463958E-17  4.3323426E-17
   321.0000      1.7180179E-17  4.2879825E-17
   322.0000      1.6901408E-17  4.2441794E-17
   323.0000      1.6627546E-17  4.2011378E-17
   324.0000      1.6358496E-17  4.1585585E-17
   325.0000      1.6095366E-17  4.1165705E-17
   326.0000      1.5836828E-17  4.0750500E-17
   327.0000      1.5583969E-17  4.0340612E-17
   328.0000      1.5334329E-17  3.9935757E-17
   329.0000      1.5090163E-17  3.9536510E-17
   330.0000      1.4851346E-17  3.9141644E-17
   331.0000      1.4615510E-17  3.8751489E-17
   332.0000      1.4384831E-17  3.8366357E-17
   333.0000      1.4158098E-17  3.7984822E-17
   334.0000      1.3935234E-17  3.7608762E-17
   335.0000      1.3717230E-17  3.7237054E-17
   336.0000      1.3502922E-17  3.6869505E-17
   337.0000      1.3292237E-17  3.6507577E-17
   338.0000      1.3086140E-17  3.6149712E-17
   339.0000      1.2882484E-17  3.5796152E-17
   340.0000      1.2683256E-17  3.5446297E-17
   341.0000      1.2488356E-17  3.5101221E-17
   342.0000      1.2295717E-17  3.4760406E-17
   343.0000      1.2107257E-17  3.4422747E-17
   344.0000      1.1921923E-17  3.4090254E-17
   345.0000      1.1739652E-17  3.3761360E-17
   346.0000      1.1561329E-17  3.3437479E-17
   347.0000      1.1385008E-17  3.3115954E-17
   348.0000      1.1212501E-17  3.2799455E-17
   349.0000      1.1043724E-17  3.2485924E-17
   350.0000      1.0876799E-17  3.2175116E-17
   351.0000      1.0713480E-17  3.1869006E-17
   352.0000      1.0552808E-17  3.1566221E-17
   353.0000      1.0394737E-17  3.1268473E-17
   354.0000      1.0239218E-17  3.0973788E-17
   355.0000      1.0087052E-17  3.0681909E-17
   356.0000      9.9373268E-18  3.0392846E-17
   357.0000      9.7899994E-18  3.0107571E-17
   358.0000      9.6450244E-18  2.9826038E-17
   359.0000      9.5023597E-18  2.9547871E-17
   360.0000      9.3627655E-18  2.9272883E-17
   361.0000      9.2253824E-18  2.9001088E-17
   362.0000      9.0901698E-18  2.8732883E-17
   363.0000      8.9578639E-18  2.8467619E-17
   364.0000      8.8268691E-18  2.8205688E-17
   365.0000      8.6986892E-18  2.7945963E-17
   366.0000      8.5725127E-18  2.7689525E-17
   367.0000      8.4483058E-18  2.7436737E-17
   368.0000      8.3267657E-18  2.7186267E-17
   369.0000      8.2063836E-18  2.6938028E-17
   370.0000      8.0885856E-18  2.6692850E-17
   371.0000      7.9726058E-18  2.6450377E-17
   372.0000      7.8591158E-18  2.6210444E-17
   373.0000      7.7466705E-18  2.5973691E-17
   374.0000      7.6366381E-18  2.5738923E-17
   375.0000      7.5282857E-18  2.5507573E-17
   376.0000      7.4215861E-18  2.5277898E-17
   377.0000      7.3165085E-18  2.5050665E-17
   378.0000      7.2130257E-18  2.4826466E-17
   379.0000      7.1117631E-18  2.4604469E-17
   380.0000      7.0120274E-18  2.4384648E-17
   381.0000      6.9137935E-18  2.4167757E-17
   382.0000      6.8170345E-18  2.3953829E-17
   383.0000      6.7223521E-18  2.3741460E-17
   384.0000      6.6284634E-18  2.3531570E-17
   385.0000      6.5365888E-18  2.3323757E-17
   386.0000      6.4460804E-18  2.3118464E-17
   387.0000      6.3569144E-18  2.2915805E-17
   388.0000      6.2696626E-18  2.2714775E-17
   389.0000      6.1831089E-18  2.2516498E-17
   390.0000      6.0984135E-18  2.2320582E-17
   391.0000      6.0149613E-18  2.2126699E-17
   392.0000      5.9327321E-18  2.1935260E-17
   393.0000      5.8517052E-18  2.1745716E-17
   394.0000      5.7718612E-18  2.1558403E-17
   395.0000      5.6937331E-18  2.1373043E-17
   396.0000      5.6167379E-18  2.1189864E-17
   397.0000      5.5408573E-18  2.1009445E-17
   398.0000      5.4660728E-18  2.0831169E-17
   399.0000      5.3923664E-18  2.0654387E-17
   400.0000      5.3197205E-18  2.0479867E-17
   401.0000      5.2486388E-18  2.0307243E-17
   402.0000      5.1785733E-18  2.0136160E-17
   403.0000      5.1095075E-18  1.9967319E-17
   404.0000      5.0413246E-18  1.9800366E-17
   405.0000      4.9743615E-18  1.9635357E-17
   406.0000      4.9083971E-18  1.9471562E-17
   407.0000      4.8434647E-18  1.9310214E-17
   408.0000      4.7794967E-18  1.9149600E-17
   409.0000      4.7165260E-18  1.8991688E-17
   410.0000      4.6544874E-18  1.8835228E-17
   411.0000      4.5934129E-18  1.8680751E-17
   412.0000      4.5332860E-18  1.8527792E-17
   413.0000      4.4740442E-18  1.8375930E-17
   414.0000      4.4156729E-18  1.8226467E-17
   415.0000      4.3582037E-18  1.8078274E-17
   416.0000      4.3016204E-18  1.7931289E-17
   417.0000      4.2458639E-18  1.7785520E-17
   418.0000      4.1909652E-18  1.7641144E-17
   419.0000      4.1368655E-18  1.7498167E-17
   420.0000      4.0835955E-18  1.7357015E-17
   421.0000      4.0310980E-18  1.7216914E-17
   422.0000      3.9793608E-18  1.7078651E-17
   423.0000      3.9284139E-18  1.6941820E-17
   424.0000      3.8782433E-18  1.6806846E-17
   425.0000      3.8287957E-18  1.6672727E-17
   426.0000      3.7800586E-18  1.6539533E-17
   427.0000      3.7320619E-18  1.6408588E-17
   428.0000      3.6847530E-18  1.6278871E-17
   429.0000      3.6381600E-18  1.6150559E-17
   430.0000      3.5922324E-18  1.6023792E-17
   431.0000      3.5469596E-18  1.5897892E-17
   432.0000      3.5023692E-18  1.5773924E-17
   433.0000      3.4584124E-18  1.5650406E-17
   434.0000      3.4150789E-18  1.5529001E-17
   435.0000      3.3723963E-18  1.5408765E-17
   436.0000      3.3303541E-18  1.5289160E-17
   437.0000      3.2888678E-18  1.5171167E-17
   438.0000      3.2480026E-18  1.5054353E-17
   439.0000      3.2077121E-18  1.4938685E-17
   440.0000      3.1680228E-18  1.4824618E-17
   441.0000      3.1288897E-18  1.4711697E-17
   442.0000      3.0903040E-18  1.4599959E-17
   443.0000      3.0522574E-18  1.4489207E-17
   444.0000      3.0147758E-18  1.4379733E-17
   445.0000      2.9778159E-18  1.4271162E-17
   446.0000      2.9413699E-18  1.4163311E-17
   447.0000      2.9054295E-18  1.4056598E-17
   448.0000      2.8700204E-18  1.3951501E-17
   449.0000      2.8351012E-18  1.3847402E-17
   450.0000      2.8006642E-18  1.3744193E-17
   451.0000      2.7667345E-18  1.3642312E-17
   452.0000      2.7332397E-18  1.3541272E-17
   453.0000      2.7002370E-18  1.3441678E-17
   454.0000      2.6676875E-18  1.3342740E-17
   455.0000      2.6355838E-18  1.3244995E-17
   456.0000      2.6039505E-18  1.3148174E-17
